,build_token,origin,provider,ref,schema,spec,status,timestamp,version,python_logger
9935,1.0,gke.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 21:47:00+00:00,5.0,
9947,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 21:52:00+00:00,5.0,
10064,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 22:23:00+00:00,5.0,
10110,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 22:35:00+00:00,5.0,
10135,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 22:42:00+00:00,5.0,
10144,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 22:44:00+00:00,5.0,
10152,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 22:46:00+00:00,5.0,
10211,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 23:04:00+00:00,5.0,
10315,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 23:40:00+00:00,5.0,
10318,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-13 23:40:00+00:00,5.0,
24,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 00:04:00+00:00,5.0,
326,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 01:47:00+00:00,5.0,
375,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 02:07:00+00:00,5.0,
410,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 02:20:00+00:00,5.0,
415,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 02:21:00+00:00,5.0,
450,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 02:32:00+00:00,5.0,
596,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 03:12:00+00:00,5.0,
4626,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 18:18:00+00:00,5.0,
4667,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 18:27:00+00:00,5.0,
4802,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 19:00:00+00:00,5.0,
4963,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 19:31:00+00:00,5.0,
4964,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 19:31:00+00:00,5.0,
4984,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 19:35:00+00:00,5.0,
5017,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 19:42:00+00:00,5.0,
5364,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 21:28:00+00:00,5.0,
5522,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 22:20:00+00:00,5.0,
5570,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 22:39:00+00:00,5.0,
5573,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-14 22:40:00+00:00,5.0,
337,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-15 02:17:00+00:00,5.0,
415,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-15 02:43:00+00:00,5.0,
1000,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-15 06:28:00+00:00,5.0,
3198,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-15 13:55:00+00:00,5.0,
7991,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-16 16:03:00+00:00,5.0,
191,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-17 00:44:00+00:00,5.0,
8079,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-17 15:59:00+00:00,5.0,
10722,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-18 20:07:00+00:00,5.0,
10735,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-18 20:09:00+00:00,5.0,
168,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-19 00:37:00+00:00,5.0,
10714,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-19 20:06:00+00:00,5.0,
10741,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-19 20:10:00+00:00,5.0,
11651,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-19 23:17:00+00:00,5.0,
4204,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-21 17:09:00+00:00,5.0,
6360,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-22 23:23:00+00:00,5.0,
6392,1.0,gesis.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-05-22 23:35:00+00:00,5.0,
6752,1.0,ovh.mybinder.org,GitHub,bba8032b1f1df69246ff8fd8f517d165761b6908,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-15 20:30:00+00:00,5.0,
3701,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-21 16:12:00+00:00,5.0,
8978,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-23 23:14:00+00:00,5.0,
8984,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-23 23:15:00+00:00,5.0,
8986,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-23 23:16:00+00:00,5.0,
8991,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-23 23:17:00+00:00,5.0,
9001,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-23 23:18:00+00:00,5.0,
124,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 00:24:00+00:00,5.0,
126,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 00:24:00+00:00,5.0,
214,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 00:44:00+00:00,5.0,
288,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 01:00:00+00:00,5.0,
665,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 02:11:00+00:00,5.0,
4274,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 12:02:00+00:00,5.0,
4335,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 12:12:00+00:00,5.0,
4493,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 12:30:00+00:00,5.0,
5499,1.0,gesis.mybinder.org,GitHub,10992c465163b57c4679577631e87b804279822b,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-08-24 14:31:00+00:00,5.0,
